Date,Name,Year,Letterboxd URI
2025-06-20,Trainspotting,1996,https://boxd.it/29XY
2025-06-21,Mystic River,2003,https://boxd.it/2aAG
2025-07-01,Boyhood,2014,https://boxd.it/3178
2025-07-15,Donnie Darko,2001,https://boxd.it/2b2A
2025-07-16,The Place Beyond the Pines,2012,https://boxd.it/3mDu
2025-08-14,Harakiri,1962,https://boxd.it/1NTU
2025-08-22,The Lovely Bones,2009,https://boxd.it/20IA
2025-08-22,Almost Famous,2000,https://boxd.it/29CQ
2025-08-22,Snatch,2000,https://boxd.it/2b7U
2025-09-02,Drive-Away Dolls,2024,https://boxd.it/A8vi
2025-09-02,The Unbearable Weight of Massive Talent,2022,https://boxd.it/o6eK
2025-09-02,Past Lives,2023,https://boxd.it/oNB8
2025-09-03,The Name of the Rose,1986,https://boxd.it/2aUw
2025-09-07,Mona Lisa Smile,2003,https://boxd.it/1T0Q
2025-09-10,Big Fish,2003,https://boxd.it/2a3M
2025-09-17,Lost in Translation,2003,https://boxd.it/2b0E
2025-09-17,Juno,2007,https://boxd.it/210a
2025-09-18,It's Such a Beautiful Day,2012,https://boxd.it/hCY2
2025-09-23,A Prophet,2009,https://boxd.it/1BGE
2025-09-23,All Your Faces,2023,https://boxd.it/BOP2
2025-09-23,The Tree of Life,2011,https://boxd.it/1Zu8
2025-09-27,Jane Austen Wrecked My Life,2024,https://boxd.it/EWpi
2025-09-29,Boogie Nights,1997,https://boxd.it/23um
2025-09-30,Phantom Thread,2017,https://boxd.it/e4uc
2025-09-30,Escape from the 21st Century,2024,https://boxd.it/LcC0
2025-10-15,The Piano Accident,2025,https://boxd.it/O7k2
2025-10-21,Cinema Paradiso,1988,https://boxd.it/1UlA
2025-10-21,Memoir of a Snail,2024,https://boxd.it/EgX8
2025-10-25,BlacKkKlansman,2018,https://boxd.it/hxL8
